,Created At,Text,Geo Coordinates.latitude,Geo Coordinates.longitude,User Location,Username,User Screen Name,Retweet Count,Classificacao,Observação,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24
4245,Wed Jan 04 22:56:17 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,Brasil,Adeildo Costa,JoseAdeildo,1,Neutro,,,,,,,,,,,,,,,,
4246,Wed Jan 04 23:02:27 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,Jacareí-SP,Jorge Martins do Pra,domartins,1,Neutro,,,,,,,,,,,,,,,,
4247,Wed Jan 04 23:07:46 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,Pará de Minas / MG,grnews,grnews,0,Neutro,,,,,,,,,,,,,,,,
4248,Wed Jan 04 23:22:08 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,"Minas Gerais, Brasil",Aconteceu no Vale,noticiadosvales,1,Neutro,,,,,,,,,,,,,,,,
4249,Wed Jan 04 23:22:53 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,Belo Horizonte,Jornal Hoje em Dia,jornalhojeemdia,7,Neutro,,,,,,,,,,,,,,,,
4250,Wed Jan 04 23:25:30 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,Pará de Minas / MG,grnews,grnews,0,Neutro,,,,,,,,,,,,,,,,
4251,Wed Jan 04 23:28:26 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,"Frutal, MG",Rodrigo Portari,rportari,0,Neutro,,,,,,,,,,,,,,,,
4252,Wed Jan 04 23:34:33 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,Brasil,silvestre paiva,sbpaiva,3,Neutro,,,,,,,,,,,,,,,,
4253,Wed Jan 04 23:40:20 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,"Buritis, Belo Horizonte",jose maria oliveira,ofalador125,1,Neutro,,,,,,,,,,,,,,,,
4254,Wed Jan 04 23:51:57 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,Brazil,Katia Cilene,katiaCilene,0,Neutro,,,,,,,,,,,,,,,,
4255,Wed Jan 04 23:52:16 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,Brazil,Katia Cilene,katiaCilene,0,Neutro,,,,,,,,,,,,,,,,
4256,Wed Jan 04 23:53:19 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,Brazil,Katia Cilene,katiaCilene,0,Neutro,,,,,,,,,,,,,,,,
4257,Wed Jan 04 23:53:38 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,minas gerais,mario,marioscand,1,Neutro,,,,,,,,,,,,,,,,
4258,Wed Jan 04 23:54:38 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,,Luciano F Regatieri,elcid51,0,Neutro,,,,,,,,,,,,,,,,
4259,Fri Jan 06 19:43:11 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,Brasil,Luciana Farjalla,LuFarjalla,0,Neutro,,,,,,,,,,,,,,,,
4260,Tue Jan 10 01:56:59 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,América Latina,RCKMartins,RCK_Martins,0,Neutro,,,,,,,,,,,,,,,,
4261,Wed Jan 04 19:35:34 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,Brasil,Humberto S. R. Jr.,HumbertoReisJr,12,Neutro,,,,,,,,,,,,,,,,
4262,Wed Jan 04 19:46:09 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,,Portal Home,PortalHome,0,Neutro,,,,,,,,,,,,,,,,
4263,Wed Jan 04 19:57:42 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,"Belo Horizonte, Brasil",Turismo em Vans MG,TurismoVansMG,0,Neutro,,,,,,,,,,,,,,,,
4264,Sat Jan 07 13:12:07 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,São Bernardo do Campo - Brazil,João Vidal,vidal_joao,0,Neutro,,,,,,,,,,,,,,,,
4265,Sat Jan 07 13:13:12 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,Belo Horizonte - Minas Gerais,Vans BH - Shows BH,3213_4360,0,Neutro,,,,,,,,,,,,,,,,
4266,Sat Jan 07 13:14:34 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,Jaboatão do Guararapes-PE,Antônio C S Monteiro,AntonioCSM,5,Neutro,,,,,,,,,,,,,,,,
4267,Sat Jan 07 13:15:01 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,Natal/Brazil,Tribuna do Norte,tribunadonorte,0,Neutro,,,,,,,,,,,,,,,,
4268,Wed Jan 04 19:48:18 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,,Debora Reis,deborareis_m,2,Neutro,,,,,,,,,,,,,,,,
4269,Fri Jan 06 00:25:56 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,,Tiago #TIMBETA #SDV,tiagoffline,0,Neutro,,,,,,,,,,,,,,,,
4270,Fri Jan 06 00:49:32 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,"São Paulo, Brasil",procopio,procopiosantos,0,Neutro,,,,,,,,,,,,,,,,
4271,Sat Jan 07 00:34:59 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,"Campinas, São Paulo",Valtecio Matos,MatosValtecio,1,Neutro,,,,,,,,,,,,,,,,
4272,Thu Jan 05 19:17:02 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,Arapiraca,Diário Arapiraca,diarioarapiraca,0,Neutro,,,,,,,,,,,,,,,,
4273,Fri Jan 06 00:24:39 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,"Belo Horizonte, Brazil",Fora Renan,CedeSilva,0,Neutro,,,,,,,,,,,,,,,,
4274,Thu Jan 05 01:28:22 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,Belo Horizonte - MG,Biblioteca EA/UFMG,bibarqufmg,0,Neutro,,,,,,,,,,,,,,,,
4275,Thu Jan 05 07:17:23 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,Minas Gerais,Midia Mineira,MidiaMineira,0,Neutro,,,,,,,,,,,,,,,,
4276,Thu Jan 05 09:12:16 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,Cataguases - MG,Marcos Gamma,marcosgama,0,Neutro,,,,,,,,,,,,,,,,
4277,Sun Jan 08 15:09:14 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,"Conselheiro Lafaiete, MG",JornalCorreiodeMinas,correiodeminas,1,Neutro,,,,,,,,,,,,,,,,
4278,Sun Jan 08 17:01:06 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,Muzambinho MG,Rádio Atividade FM,fm_atividade,0,Neutro,,,,,,,,,,,,,,,,
4279,Sun Jan 08 17:14:50 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,Divinópolis - MG,Portal G37,portalg37,0,Neutro,,,,,,,,,,,,,,,,
4280,Sun Jan 08 18:24:09 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,Guaxupé / MG / Brasil,Jornal JOGO SÉRIO,jornaljogoserio,0,Neutro,,,,,,,,,,,,,,,,
4281,Sun Jan 08 23:58:09 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,Ouro Preto - MG Brasil,jornalvozativa.com,jornalvozativa,0,Neutro,,,,,,,,,,,,,,,,
4282,Thu Jan 05 11:37:42 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,Ouro Preto - MG Brasil,jornalvozativa.com,jornalvozativa,0,Neutro,,,,,,,,,,,,,,,,
4283,Wed Jan 04 21:04:13 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,"Lavras, Minas",Mateus José  F.M,MateusJFM,0,Neutro,,,,,,,,,,,,,,,,
4284,Wed Jan 04 22:39:18 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,,Estela Drew,estelladrew_,0,Neutro,,,,,,,,,,,,,,,,
4285,Sun Jan 08 10:24:17 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,Brasil,Notícias,noticias,0,Neutro,,,,,,,,,,,,,,,,
4286,Sun Jan 08 19:47:07 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,EUA,TioSam.com,tiosam_com,0,Neutro,,,,,,,,,,,,,,,,
4287,Fri Jan 06 10:24:15 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,Brasil,Público Brasil,PublicoBrasil,0,Neutro,,,,,,,,,,,,,,,,
4288,Thu Jan 05 21:51:55 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,,Tiago #TIMBETA #SDV,tiagoffline,0,Neutro,,,,,,,,,,,,,,,,
4289,Fri Jan 06 10:24:12 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,Brasil - Goiânia,TopGyn Notícias,portaltopgyn,0,Neutro,,,,,,,,,,,,,,,,
4290,Fri Jan 06 19:48:30 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,US,Logo EPS,logoeps,0,Neutro,,,,,,,,,,,,,,,,
4291,Fri Jan 06 10:24:22 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,"Rio de Janeiro, Brasil",MEILING TAMIOZZO,MeilingTamiozzo,0,Neutro,,,,,,,,,,,,,,,,
4292,Fri Jan 06 10:24:20 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,"Rio de Janeiro, RJ",Renato Amorim,renato71amorim,0,Neutro,,,,,,,,,,,,,,,,
4293,Thu Jan 05 21:32:20 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,"-16.683649,-49.268102",vonivar,vonivar,0,Neutro,,,,,,,,,,,,,,,,
4294,Thu Jan 05 21:52:42 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,Brasil,marli silvera dziadz,marlidzdz59,0,Neutro,,,,,,,,,,,,,,,,
4295,Wed Jan 04 19:06:35 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,,test90556,test90556,0,Neutro,,,,,,,,,,,,,,,,
4296,Mon Jan 09 06:31:08 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,,ISAAC #TIMBETA,ISAACBETALAB09,0,Neutro,,,,,,,,,,,,,,,,
4297,Mon Jan 09 07:14:53 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,"Rio de Janeiro, Brazil",Wiki Insider Brazil,W_I_brazil,0,Neutro,,,,,,,,,,,,,,,,
4298,Wed Jan 04 21:30:36 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,"Belo Horizonte, Brasil",₵ⱠɆɄ฿ɆⱤ #BetaSDV,cleuberdacunha,3,Neutro,,,,,,,,,,,,,,,,
4299,Wed Jan 04 21:32:43 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,,ISAAC BETALAB,ISAACBETALAB10,0,Neutro,,,,,,,,,,,,,,,,
4300,Wed Jan 04 21:38:40 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,"Recife, Brasil",Tarciano A Beta,tarcianoabeta,0,Neutro,,,,,,,,,,,,,,,,
4301,Wed Jan 04 21:47:19 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,São Joquim de Bicas,Henrique,junior_code,0,Neutro,,,,,,,,,,,,,,,,
4302,Wed Jan 04 23:32:36 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,Brasil,UOL Notícias,UOLNoticias,9,Neutro,,,,,,,,,,,,,,,,
4303,Sun Jan 08 12:00:58 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,Fortaleza-CE,Ronaldo Marques,RonaldoMarques_,0,Neutro,,,,,,,,,,,,,,,,
4304,Sun Jan 08 12:01:55 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,RIBEIRA DO POMBAL - BA,RÁDIO WEB POP,webpop323,0,Neutro,,,,,,,,,,,,,,,,
4305,Sun Jan 08 12:22:28 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,,Release Brasil,release_br,0,Neutro,,,,,,,,,,,,,,,,
4306,Sun Jan 08 12:25:23 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,,Braian Tim Beta,braian_sousa,0,Neutro,,,,,,,,,,,,,,,,
4307,Sun Jan 08 12:11:15 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,Brasil,UOL,UOL,7,Neutro,,,,,,,,,,,,,,,,
4308,Sun Jan 08 12:06:32 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,São Mateus/ES,Cristiano Oliveira⁩,matoscristian,0,Neutro,,,,,,,,,,,,,,,,
4309,Sun Jan 08 11:36:15 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,,ISAAC #TIMBETA,ISAACBETALAB11,0,Neutro,,,,,,,,,,,,,,,,
4310,Wed Jan 04 21:07:16 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,Alfenas - MG,Gleiton Bastos∴BETA,gleitonbastos,0,Neutro,,,,,,,,,,,,,,,,
4311,Wed Jan 04 19:31:05 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,"Rio de Janeiro, Brazil",Wiki Insider Brazil,W_I_brazil,0,Neutro,,,,,,,,,,,,,,,,
4312,Wed Jan 04 21:01:14 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,,Manda Notícia,mandanoticia,0,Neutro,,,,,,,,,,,,,,,,
4313,Wed Jan 04 20:38:32 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,Brasil,marli silvera dziadz,marlidzdz59,0,Neutro,,,,,,,,,,,,,,,,
4314,Wed Jan 04 20:41:51 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,Brasil - ES,Jornal A Tribuna,aTribunaES,0,Neutro,,,,,,,,,,,,,,,,
4315,Wed Jan 04 20:42:20 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,Vitória - ES,Tribuna Online,TribunaOnlineES,0,Neutro,,,,,,,,,,,,,,,,
4316,Wed Jan 04 20:45:49 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,Apucarana - Paraná,TNOnline,tnonline_,0,Neutro,,,,,,,,,,,,,,,,
4317,Tue Jan 10 09:57:18 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,Minas Gerais,Rádio UFMG Educativa,ufmgeducativa,0,Neutro,,,,,,,,,,,,,,,,
4318,Fri Jan 06 09:58:21 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,Brasil,marli silvera dziadz,marlidzdz59,0,Neutro,,,,,,,,,,,,,,,,
4319,Thu Jan 05 13:19:29 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,Rio de Janeiro,Alessandro Recal,RecalAlessandro,0,Neutro,,,,,,,,,,,,,,,,
4320,Thu Jan 05 13:45:38 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,Brasil,News JS Brasil,newsjsbr,0,Neutro,,,,,,,,,,,,,,,,
4321,Thu Jan 05 16:06:00 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,Brasil,A Informação,AInformacao,0,Neutro,,,,,,,,,,,,,,,,
4322,Tue Jan 10 11:02:22 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,,Lenilda Miranda,nilda_ap,0,Neutro,,,,,,,,,,,,,,,,
4323,Thu Jan 05 13:01:10 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,Brasil,A Informação,AInformacao,0,Neutro,,,,,,,,,,,,,,,,
4324,Thu Jan 05 13:01:14 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,,Lenilda Miranda,nilda_ap,0,Neutro,,,,,,,,,,,,,,,,
4325,Fri Jan 06 20:56:23 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,,Elias Santos,EliasSa90422362,0,Neutro,,,,,,,,,,,,,,,,
4326,Thu Jan 05 13:01:14 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,,Nycholas Andrei,nickandrei,0,Neutro,,,,,,,,,,,,,,,,
4327,Wed Jan 04 21:02:27 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,,Timbeta,txtimbeta,0,Neutro,,,,,,,,,,,,,,,,
4328,Wed Jan 04 21:34:10 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,"Rio de Janeiro, RJ",Renato Amorim,renato71amorim,0,Neutro,,,,,,,,,,,,,,,,
4329,Fri Jan 06 14:15:08 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,"Florianópolis, Santa Catarina",Duh,Cris_duh_123,3,Neutro,,,,,,,,,,,,,,,,
4330,Thu Jan 05 21:28:30 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,Recife-PE,Carmem Santos,carmemsantos55,0,Neutro,,,,,,,,,,,,,,,,
4331,Mon Jan 09 18:19:54 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,Rio de Janeiro,Flavio Müller,flaviomuller,3,Neutro,,,,,,,,,,,,,,,,
4332,Thu Jan 05 03:22:41 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,,José Leite Pereira,JosLeitePereira,0,Neutro,,,,,,,,,,,,,,,,
4333,Thu Jan 05 03:25:00 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,Brasil,A Informação,AInformacao,0,Neutro,,,,,,,,,,,,,,,,
4334,Thu Jan 05 03:40:17 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,Belo Horizonte,Juliana Cipriani,julianacipriani,2,Neutro,,,,,,,,,,,,,,,,
4335,Thu Jan 05 03:42:33 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",-4.192.622.397,-2.069.617.725,Caiana,Thayson Moreira,thaysonbm,0,Neutro,,,,,,,,,,,,,,,,
4336,Fri Jan 06 12:23:17 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,Brasil,silva lemes,Lemejuridico,0,Neutro,,,,,,,,,,,,,,,,
4337,Thu Jan 05 04:02:40 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,,Lenilda Miranda,nilda_ap,0,Neutro,,,,,,,,,,,,,,,,
4338,Thu Jan 05 12:02:14 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,"-16.683649,-49.268102",vonivar,vonivar,0,Neutro,,,,,,,,,,,,,,,,
4339,Wed Jan 04 17:53:51 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,,Elias Santos,EliasSa90422362,0,Neutro,,,,,,,,,,,,,,,,
4340,Wed Jan 04 17:54:18 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,,Nycholas Andrei,nickandrei,0,Neutro,,,,,,,,,,,,,,,,
4341,Wed Jan 04 17:54:24 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,BRASIL,Grimoar,Grimoar,0,Neutro,,,,,,,,,,,,,,,,
4342,Wed Jan 04 17:54:27 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,Brasil,A Informação,AInformacao,0,Neutro,,,,,,,,,,,,,,,,
4343,Wed Jan 04 17:55:44 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,,Timbeta,txtimbeta,0,Neutro,,,,,,,,,,,,,,,,
4344,Wed Jan 04 17:58:55 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,Brazil,Lalo V Abutre's,laloabutre,0,Neutro,,,,,,,,,,,,,,,,
4345,Wed Jan 04 18:09:28 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,Brasil,silva lemes,Lemejuridico,0,Neutro,,,,,,,,,,,,,,,,
4346,Wed Jan 04 18:11:14 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,Belo Horizonte MG Brasil,Ricardo Carlini,carlinibh,1,Neutro,,,,,,,,,,,,,,,,
4347,Wed Jan 04 18:15:51 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,Pereira Barreto sp br,gerson geminiano,ggeminiano,0,Neutro,,,,,,,,,,,,,,,,
4348,Wed Jan 04 18:27:21 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,,Luciano Exequiel ♡,LucianoExq,0,Neutro,,,,,,,,,,,,,,,,
4349,Wed Jan 04 18:40:18 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,Frontera la 5,Maxi �,Maxi_Bagnarelli,0,Neutro,,,,,,,,,,,,,,,,
4350,Wed Jan 04 18:43:32 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,,Eri Fanática deTodo♥,mg_eri,0,Neutro,,,,,,,,,,,,,,,,
4351,Wed Jan 04 18:49:24 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",-4.218.504.043,-2.019.954.682,61,S∆mi,poxxsami,0,Neutro,,,,,,,,,,,,,,,,
4352,Wed Jan 04 18:54:39 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,,Michele #beta #sdv,michelexmbeta,0,Neutro,,,,,,,,,,,,,,,,
4353,Wed Jan 04 18:55:45 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,,Daniel Araujo #beta,danaraujjobeta,0,Neutro,,,,,,,,,,,,,,,,
4354,Wed Jan 04 19:13:23 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,,Daniel Araujo #beta,danaraujjobeta,0,Neutro,,,,,,,,,,,,,,,,
4355,Wed Jan 04 19:48:53 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,,Vinicius paulo,timbetanovo122,0,Neutro,,,,,,,,,,,,,,,,
4356,Wed Jan 04 19:58:19 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,,missao beta90,timbeta_user1,0,Neutro,,,,,,,,,,,,,,,,
4357,Wed Jan 04 20:06:17 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,Belo Horizonte - Minas Gerais,UAI Seguros BH ®,UAI_SEGUROS_BH,0,Neutro,,,,,,,,,,,,,,,,
4358,Wed Jan 04 20:10:28 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,Guarulhos - SP,Leonardo Nascimento,leonardogru,0,Neutro,,,,,,,,,,,,,,,,
4359,Wed Jan 04 20:20:35 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,,Rodrigo Pilatti,pilatti,0,Neutro,,,,,,,,,,,,,,,,
4360,Wed Jan 04 20:28:05 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,,Rodrigo Pilatti,pilatti,0,Neutro,,,,,,,,,,,,,,,,
4361,Wed Jan 04 20:37:53 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,,Jefferson,jeffersonns3,0,Neutro,,,,,,,,,,,,,,,,
4362,Wed Jan 04 20:37:55 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,,Raynniere Makepeace,itsRaynniere,0,Neutro,,,,,,,,,,,,,,,,
4363,Wed Jan 04 20:41:16 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,Belo Horizonte MG Brasil,Ricardo Carlini,carlinibh,1,Neutro,,,,,,,,,,,,,,,,
4364,Wed Jan 04 21:06:10 +0000 2017,"Venezuela mente sobre numero de mortes por #COVID19 , dizem HRW e Johns Hopkins",,,Panamá,MARIA YODALIS�❤,mariayodalis08,0,Neutro,,,,,,,,,,,,,,,,
